Title,Autor,Year
Japan’s programming education: a critical focus on music in elementary schools,Alan Gazzano,2024
"AI literacy for users – A comprehensive review and future research directions of learning methods, components, and effects",Marc Pinski and Alexander Benlian,2024
CT integration in STEAM learning: Fostering students’ creativity by making Batik stamp pattern,"Wahid Yunianto, Adi Nur Cahyono, Theodosia Prodromou, Shereen El-Bedewy and Zsolt Lavicza",2024
Elementary teachers’ experiences in online professional development for literacy-focused computer science instruction for all learners,"Jamie Colwell, Amy Hutchison, Kristie Gutierrez, Jeff Offutt and Anya Evmenova",2024
"A systematic review of Drone integrated STEM education at secondary schools (2005–2023): Trends, pedagogies, and learning outcomes",Richard Chung Yiu Yeung and Chi Ho Yeung and Daner Sun and Chee-Kit Looi,2024
Using Grayscale Photos to Introduce High School Statistics Teachers to Reasoning with Digital Image Data,Anna Fergusson and Maxine Pfannkuch,2024
Integrating coding across the curriculum: a scoping review,Karen Woo and Garry Falloon,2024
Computational modelling in high school biology: A teaching intervention,"Line Have Musaeus, Deborah Tatar and Peter Musaeus",2024
The Impact of Individual Differences in Developing Computational Thinking and Sensor Data Analytics Skills in Construction Engineering Education,"Mohammad Khalid, Anthony Yusuf, Abiola Akanmu, Homero Murzi and Ibukun Awolusi",2024
Competencies for Smart City Challenges,Alenka Temeljotov Salaj and Olav Torp and Elham Andalib,2024
"Using students’ cognitive, affective, and demographic characteristics to predict their understanding of computational thinking concepts: a machine learning-based approach",Siu-Cheung Kong and Wei Shen,2024
Comparative multi-objective optimization using neural networks for ejector refrigeration systems with LiBr and LiCl working agents,Shoaib Khanmohammadi and Pouria Ahmadi and Ali Jahangiri and Ali Izadi and Rasikh Tariq,2024
Using machine learning to predict investors’ switching behaviour,Paul Nixon and Evan Gilbert,2024
"Maternal exposure to heat and its association with miscarriage in rural KwaZulu-Natal, South Africa: A population-based cohort study",Yoshan Moodley and Kwabena Asare and Frank Tanser and Andrew Tomita,2024
Computational thinking infusion as transformative teaching: investigating content area teacher perspectives and practices,"Robin Jocius, Jennifer Albert, W. Ian O’Byrne, Deepti Joshi, Richard Robinson and Melanie Blanton",2024
Characterizing changes in teacher practice and values through co-design and implementation of computational thinking integrated biology units,"Amanda Peel, Sugat Dabholkar, Gabriella Anton, Mike Horn and Uri Wilensky",2024
Teacher education as stakeholder: teacher educator perspectives on the integration of computational thinking into mathematics and science courses,"Nisanka Uthpalani Somaratne Rajapakse Mohottige, Annette Hessen Bjerke and Renate Andersen",2024
Effects of Simulation Games on students’ Computational Thinking and Game Experience for Programming Courses in Primary School,Nikolaos Pellas,2024
Micro: bit programming effects on elementary STEM teachers’ computational thinking and programming attitudes: a moderated mediation model,Lihui Sun and Junjie Liu,2024
A review of teaching and learning approach in implementing Project-Based Learning (PBL) with Computational Thinking (CT),Aslina Saad and Suhaila Zainudin,2024
"“Critical thinking, Communication, Collaboration, Creativity in kindergarten with Educational Robotics”: A scoping review (2012–2023)",Sophia Rapti and Theodosios Sapounidis,2024
Meaningful learning in mathematics: a study on motivation for learning and development of computational thinking using educational robotics,"Ana Lúcia Bento Miguens, João Manuel Nunes Piedade, Rui Jorge Bernardes dos Santos and Tiago Lopes Oliva",2024
Unplugged programming practice in Chinese rural primary schools: a method to foster students’ computational thinking and resilience,Wenhui Liu and Linlin Hu,2024
Developing Shape Change-Based Fashion Prototyping Strategies: Enhancing Computational Thinking in Fashion Practice and Creativity,"Xinyi Huang, Sarah Kettley and Sophia Lycouris",2024
Literacy of the Future,Juan D. Machin-Mastromatteo,2024
The effect of cognitive flexibility on students’ spatial visualization abilities and computational thinking skills in a three-dimensional design and coding training,Ümmühan Avcı,2024
Performance of Softcup® menstrual cup and vulvovaginal swab samples for detection and quantification of genital cytokines,Nashlin Pillay and Gugulethu Favourate Mzobe and Marothi Letsoalo and Asavela Olona Kama and Andile Mtshali and Stanley Nzuzo Magini and Nikkishia Singh and Vani Govender and Natasha Samsunder and Megeshinee Naidoo and Dhayendre Moodley and Cheryl Baxter and Derseree Archary and Sinaye Ngcapu,2024
Bridging cultures and computing: Exploring the relationship between Appalachian problem solving and computational thinking,"Emi Iwatani, Merijke Coenraad and Kyle M. Dunbar",2024
The relationship between computational thinking and mental rotation ability: a functional near-infrared spectroscopy study,"Yang Liu, Xiang Guo and Yuzhong Zhang",2024
Embodied learning for computational thinking in early primary education,"Kyungbin Kwon, Minji Jeon, Chen Zhou, Keunjae Kim and Thomas A. Brush",2024
Investigating the discrepancy between students’ self-efficacy and their performance regarding computational thinking,Tianxiao Yang and Jongpil Cheon,2024
“These two worlds are antithetical”: epistemic tensions in integrating computational thinking in K12 humanities and arts,"Rafi Santo, Anne Drew Hu, David Phelps, Secil Caskurlu, Kyle Dunbar and Aman Yadav",2024
Computational Thinking Integration into Pre-Service Science Teacher Education: A Systematic Review,Minji Yun and Kent J. Crippen,2024
Kindergarten Children’s Learning of Computational Thinking With the “Sorting Like a Computer” Learning Unit,"Bayan Masarwa, Hagit Hel-Or and Sharona T. Levy",2024
STEM activities for boosting pupils’ computational thinking and reducing their cognitive load: Roles of argumentation scaffolding and mental rotation,"Feng Wang, Jun Huang, Xiao-Li Zheng, Jun-Qi Wu and An-Ping Zhao",2024
The applications of machine learning in computational thinking assessments: a scoping review,"Bin Tan, Hao-Yue Jin and Maria Cutumisu",2024
Enhancing computational thinking in students with autism spectrum disorder and intellectual disabilities: a robot programming approach,"MiJeong Kim, JaMee Kim and WonGyu Lee",2024
Children’s knowledge construction of computational thinking in a play-based classroom,"Suzannie K. Y. Leung, Joseph Wu and Jenny Wanyi Li",2024
Modern board games and computational thinking: results of a systematic analysis process,Fábio Machuqueiro and João Piedade,2024
Promoting young learners’ computational thinking with AI-based robots and the ICAP model in blended learning contexts,Chi-Jen Lin and Husni Mubarok,2024
Investigating the psychometric features of a locally designed computational thinking assessment for elementary students,"Lijun Shen, Zitsi Mirakhur and Sarah LaCour",2024
Young children’s copying of block constructions: Significant constraints in a highly complex task,Barbara Landau and E. Emory Davis and Cathryn S. Cortesa and Zihan Wang and Jonathan D. Jones and Amy L. Shelton,2024
Chapter 3 - Machine learning applications in cancer genomics,Omar El-Charif and Russell Schwartz and Ye Yuan and Yifeng Tao,2024
Artificial intelligence literacy for technology education,Karin Stolpe and Jonas Hallström,2024
Rural Elementary Teachers’ Computational Thinking Self-Efficacy Through Community-Based Citizen Science,Heidi Cian and Alexandria Brasili,2024
The use of makerspaces for the development of computational thinking skills and dispositions: pedagogical practices facilitators use,Roxana Hadad,2024
Trends in tools used to teach computational thinking through elementary coding,"Peter J. Rich, Scott Bartholomew, David Daniel, Kenzie Dinsmoor, Meagan Nielsen, Connor Reynolds, Meg Swanson, Ellyse Winward and Jessica Yauney",2024
"A bibliometric performance analysis of publication productivity within pedagogy, andragogy, and heutagogy continuum: Outcomes of SciVal analytics",Zulyar Kavashev,2024
How Do Computational Thinking and Logical and Math Thinking Skills Predict Programming Self-Efficacy?,"Osman Kayhan, Özgen Korkmaz and Recep Çakır",2024
Cultivating creativity improves middle school students’ computational thinking skills,Rotem Israel-Fishelson and Arnon Hershkovitz,2024
Building a cognitive system based on process interaction,Viacheslav E. Wolfengagen and Larisa Ismailova and Sergey Kosikov,2024
Designing an Inclusive Artificial Intelligence (AI) Curriculum for Elementary Students to Address Gender Differences With Collaborative and Tangible Approaches,Keunjae Kim and Kyungbin Kwon,2024
Preparing Teachers for Teaching Spatial Computational Thinking With Integrated Data Viewer Visualization of Weather Data: A Discipline-Based Perspective of Computational Thinking,Yan Sun and Jamie Dyer and Jonathan Harris,2024
Unlocking the power of robots: enhancing computational thinking through innovative teaching methods,"Noawanit Songkram, Supattraporn Upapong, Heng-Yu Ku, Narongpon Aulpaijidkul, Sarun Chattunyakit and Nutthakorn Songkram",2024
Towards Large Scale QKD networks.,V. Martin; M. Peev; J. P. Brito; L. Ortíz; R. Brito-Méndez; R. Vicente; J. Saez-Buruaga; A. J. Sebastian-Lombraña; M. I. García-Cid; J. Faba; J. Setien; P. Salas; C. Escribano; L. Mengual; F. Fung; J. Morales; A. Muñiz; A. Pastor-Perales; D. Lopez,2024
A research review of computational thinking and programming in education,"Anna Åkerfeldt, Susanne Kjällander and Petra Petersen",2024
The End is the Beginning is the End: The closed-loop learning analytics framework,Michael Sailer and Manuel Ninaus and Stefan E. Huber and Elisabeth Bauer and Samuel Greiff,2024
Formal Concept Analysis of Students’ Solutions on Computational Thinking Game,J. Guniš; L. Šnajder; L. Antoni; P. Eliaš; O. Krídlo; S. Krajči,2024
Development of STEM Curriculum for Digital Electronics Education in Secondary School,L. Jeranoski; P. Leitão,2024
Utilizing a computational thinking engagement inventory to support inclusive computational thinking pathways,"Merijke Coenraad, Alessandra Rangel and Kyle Dunbar",2024
Teachers’ understanding of assessing computational thinking,"Aino Ukkonen, Katarina Pajchel and Louise Mifsud",2024
Virtual Simulation Aids for AI Curriculum Learning: A Quantitative Evaluation with the 5E Instructional Model,R. Tao; J. Tian; Y. Liang,2024
Leveraging marine biotechnology for an All-Atlantic sustainable blue economy,Cristiane Thompson and Alice C. Ortmann and Thulani Makhalanyane and Fabiano Thompson,2024
The Development of a Blended Learning Management Model with a Project Base Virtual Classroom for Basic Computer Subjects,K. Klinbumrung; K. Surpare; P. Sukmak,2024
"From before to after – bridging the gap: photography, art and the state in J.M. Coetzee’s late fiction",Michael Jardine,2024
PEER-REVIEWED ABSTRACTS,Sin Valor,2024
"Full Issue PDF, Volume 95, Supplement 1",Sin Valor,2024
Creative-aesthetic product design and tools,"Francesca Bertacchini, Pietro S. Pantano and Eleonora Bilotta",2024
Effects of Gamified Python Programming on Primary School Students’ Computational Thinking Skills: A Differential Analysis of Gender,Lihui Sun and Junjie Liu,2024
Research on Teaching Reform for Python Programming Curriculum Based on AIGC-CDIO-OBE Model,E. Liao,2024
Essential Teambuilding Skills for Project Work in Engineering Studies,M. Pogatsnik; É. Beke; R. B. Kendrovics,2024
Lean Management Knowledge Survey in Hungary,J. Kosztolányi; Z. Tégla,2024
“They created segregation with the economy”: Using AI for a student-driven inquiry into redlining in the social studies classroom,"Amato Nocera, Victoria Newton and Shiyan Jiang",2024
Primary students’ relational thinking and computation strategies with concrete-to-symbolic representations of subtraction as difference,Karina J. Wilkie and Sarah Hopkins,2024
