Title,Autor,Year
Integrating Artificial Intelligence and Computational Thinking in Educational Contexts: A Systematic Review of Instructional Design and Student Learning Outcomes,Xiaojing Weng and Huiyan Ye and Yun Dai and Oi-lam Ng,2024
Assessing the intention to adopt computational intelligence in interactive marketing,Rajat Kumar Behera and Pradip Kumar Bala and Nripendra P. Rana,2024
"K-12 Computer Science Teaching Strategies, Challenges, and Teachers’ Professional Development Opportunities and Needs",Meina Zhu and Cheng Wang,2024
"Mapping the evolution of seawater desalination research (2000–2024): Bibliometric and co-word analysis of 11,000+ publications",Gustavo Leite Dias Pereira and Veeriah Jegatheesan,2024
Student teacher learning with Ozobots and Makey Makeys during a workshop and field experience,Cristyne Hébert and Trudy Keil,2024
Understanding the perception of design students towards ChatGPT,Vigneshkumar Chellappa and Yan Luximon,2024
Acceptance of educational use of the Internet of Things (IoT) in the context of individual innovativeness and ICT competency of pre-service teachers,"Şahin Gökçearslan, Hatice Yildiz Durak and Nilüfer Atman Uslu",2024
Design thinking in teacher education: Morphing preservice teachers’ mindsets and conceptualizations,Evrim Baran and Dana AlZoubi,2024
Developing young children’s computational thinking through programming with a hybrid kit / Desarrollo del pensamiento computacional infantil a través de la programación con un kit híbrido,Yue Zeng and Weipeng Yang and Alfredo Bautista,2024
Constructing and development of the psycho-computing traits scale: a psychometric analysis of computer users and students in the field of computer science,Shoeb Saleh and Rommel AlAli,2024
Evaluating Digitalized Visualization Interfaces: Integrating Visual Design Elements and Analytic Hierarchy Process,Zhiping Liu,2024
Towards a Hermeneutics of Computational Thinking in Wing’s Approximations,Marta Peracaula-Bosch and Juan González-Martínez,2024
"Integrating AIGC with design: dependence, application, and evolution - a systematic literature review","Jianfeng Wu, Yuting Cai, Tingyu Sun, Keer Ma and Chunfu Lu",2024
Longitudinal test of the social cognitive model of well-being among Chinese college students,Biru Chang and You Xu and Jiajian Wang and Qiuxia Guo,2024
Novel multifractal-based classification model for the quality grades of surrounding rock within tunnels,Junjie Ma and Tianbin Li and Zhen Zhang and Roohollah {Shirani Faradonbeh} and Mostafa Sharifzadeh and Chunchi Ma,2024
The impact of artificial intelligence on scientific practices: an emergent area of research for science education,Sibel Erduran and Olivia Levrini,2024
Chapter 18 - Multitemporal-spatial-scale flexibility to improve renewable energy accommodation,Zongxiang Lu and Haibo Li and Ying Qiao and Le Xie and Chanan Singh,2024
Machine learning in energy storage material discovery and performance prediction,Guochang Huang and Fuqiang Huang and Wujie Dong,2024
Using Epistemic Network Analysis to Explore Primary School Students’ Computational Thinking in Pair Programming Learning,Yu-Sheng Su and Shuwen Wang and Xiaohong Liu,2024
Analytics: What Do Business Majors Need and Where Do They Get It?,"Natalie Gerhart, Elham Rastegari and Emma Cole",2024
Emerging technologies in varied domains: Perspectives and future research directions,Martina Benvenuti and Claudia Scorolli and Angelo {Di Iorio} and Matthew Pelowski and Alice Chirico,2024
Validating the AI-assisted second language (L2) learning attitude scale for Chinese college students and its correlation with L2 proficiency,Hanwei Wu and Wentao Liu and Yonghong Zeng,2024
Computational strategic communication in a data-driven world,Alvin Zhou and Toni G.L.A. {van der Meer},2024
"Stakeholders’ insights on artificial intelligence education: Perspectives of teachers, students, and policymakers",Ismaila Temitayo Sanusi and Friday Joseph Agbo and Oluwaseun Alexander Dada and Abdullahi Abubakar Yunusa and Kehinde D. Aruleba and George Obaido and Olayemi Olawumi and Solomon Sunday Oyelere and  {Centre for Multidisciplinary Research and Innovation (CEMRI)},2024
Comparisons of Morone saxatilis catch variables from a research effort intended to bridge the scientific and angling communities: From the lens of environmental sustainability education,"Dana Christensen, Adam Aguiar and Jared Handelman",2024
Diving into the role: a multi-case study on supporting novice CS teachers’ knowledge through co-teaching,"Aman Yadav, Michael Lachney, Richard Hill, Andrew Lapetina, Anne Drew Hu, Hyein Jee and Madison C. Allen Kuyenga",2024
Finnish teachers’ experiences with transformative digital agency,"Tiina Korhonen, Sorella Karme, Johanna Airaksinen, Noora Laakso and Laura Salo",2024
Aligning community outreach initiatives with SDGs in a higher education institution with artificial intelligence,Jaluza Maria Lima Silva Borsatto and Carla Bonato Marcolin and Etienne Cardoso Abdalla and Fabiola Dutra Amaral,2024
Web-based simulation and motion planning for human-robot and multi-robot applications,Tudor B. Ionescu,2024
STEAM in early childhood education: a scoping review,"Jiahong Su, Iris Heung Yue Yim, Rupert Wegerif and Samuel Kai Wah Chu",2024
Do 3–8 Years Old Children Benefit From Computational Thinking Development? A Meta-Analysis,Xiaowen Wang and Kan Kan Chan and Qianru Li and Shing On Leung,2024
The End is the Beginning is the End: The closed-loop learning analytics framework,Michael Sailer and Manuel Ninaus and Stefan E. Huber and Elisabeth Bauer and Samuel Greiff,2024
A scoping review of game-based learning for mathematics teacher education,"Jewoong Moon, Sheunghyun Yeo, Qi Si and Abiodun Stephen Ijeluola",2024
Balancing teachers’ needs in times of crisis: investigating how computer science instructional coaches and teachers navigated remote professional development during COVID-19,"Naomi Blaushild, Raisa Blazquez, Steven McGee and Randi McGee-Tekula",2024
Ethical mediation: The influence of mathematics teachers cooperation on readiness for the industrial revolution era in Indonesia and Malaysia,Hutkemri Zulnaidi and Nofouz Mafarja and Suzieleez Syrene Abdul Rahim and Umi Kalsum Mohd Salleh,2024
Determinants of ChatGPT Use and its Impact on Learning Performance: An Integrated Model of BRT and TPB,"Noor Al-Qaysi, Mostafa Al-Emran, Mohammed A. Al-Sharafi, Mohammad Iranmanesh, Azhana Ahmad and Moamin A. Mahmoud",2024
Empowering Students to Thrive: The Role of CT and Self-Efficacy in Building Academic Resilience,Ting-Ting Wu and Lusia Maryani Silitonga and Budi Dharmawan and Astrid Tiara Murti,2024
Deepening children’s STEM learning through making and creative writing,Joey Huang and Ariel Han and Ana Villanueva and Ziyi Liu and Zhengzhe Zhu and Karthik Ramani and Kylie Peppler,2024
Computer science for secondary multilingual learners: how school policies and practices enable and constrain equitable access,Megan Hopkins and Hayley Weddle,2024
Factors Influencing University Students’ Behavioral Intention to Use Generative Artificial Intelligence: Integrating the Theory of Planned Behavior and AI Literacy,"Chengliang Wang, Haoming Wang, Yuanyuan Li, Jian Dai, Xiaoqing Gu and Teng Yu",2024
High school,Charlott Rubach and Glona Lee and Rebecca Lazarides and Sandra D. Simpkins,2024
Chapter 11 - Coordinating planning of generation-grid-load-storage flexibility resources,Zongxiang Lu and Haibo Li and Ying Qiao and Le Xie and Chanan Singh,2024
"Micro-credentialing as an approach to educator professional learning: Voices from developers, pursuers, and assessors",Xumei Fan and Xiaobo Wei and Ashlee Lewis and Joshua Watts,2024
Young children’s conceptions of computing in an African setting,"Mayowa Oyedoyin, Ismaila Temitayo Sanusi and Musa Adekunle Ayanwale",2024
"Feeling the weight of the water: a longitudinal study of how capital and identity shape young people’s computer science trajectories over time, age 10–21","Henriette Holmegaard, Louise Archer, Spela Godec, Emma Watson, Emily MacLeod, Jennifer Dewitt and Julie Moote",2024
Organizational and Occupational Innovation when Implementing a Covid-19 Live Tracker in VG Newsroom,"Maria Konow-Lund, Junai Mtchedlidze and Jens Barland",2024
Advancing AI education: Assessing Kenyan in-service teachers' preparedness for integrating artificial intelligence in competence-based curriculum,Maxwell Fundi and Ismaila Temitayo Sanusi and Solomon Sunday Oyelere and Mildred Ayere,2024
Prospects in the field of learning and individual differences: Examining the past to forecast the future using bibliometrics,Katarzyna Bobrowicz and Sonsoles López-Pernas and Ziwen Teuber and Mohammed Saqr and Samuel Greiff,2024
Data-Driven Design in the Design Process: A Systematic Literature Review on Challenges and Opportunities,"Juan Carlos Quiñones-Gómez, Enric Mor and Jonathan Chacón",2024
Game-based learning approach in computer science in primary education: A systematic review,Maja Videnovik and Ana {Madevska Bogdanova} and Vladimir Trajkovik,2024
Streamlined approach to 2nd/3rd graders learning basic programming concepts,Milan Đ. Adamović and Dragan V. Ivetić,2024
Experience-Based Constructionism as a Basis for HCI Education: A Case Study,Emanuel Felipe Duarte and M. Cecília C. Baranauskas,2024
Teachers’ and children’s use of words during early childhood STEM teaching supported by robotics,Marie Fridberg and Andreas Redfors,2024
Competencies for Smart City Challenges,Alenka Temeljotov Salaj and Olav Torp and Elham Andalib,2024
On the role of virtual reality in engineering education: a systematic literature review of experimental research (2011–2022),"Evangelia Zontou, Stavros Kaminaris and Maria Rangoussi",2024
Bridging statistics and life sciences undergraduate education,"Lilin Tong, Bethany J. G. White and Jastaranpreet Singh",2024
Understanding 21st century skills needed in response to industry 4.0: Exploring scholarly insights using bibliometric analysis,Sumayya Saleem and Elizabeth Dhuey and Linda White and Michal Perlman,2024
Harnessing Artificial Intelligence in Generative Content for enhancing motivation in learning,Jiesi Guo and Ying Ma and Tingting Li and Michael Noetel and Kewen Liao and Samuel Greiff,2024
Generative AI tools as educators’ assistants: Designing and implementing inquiry-based lesson plans,Maria Moundridou and Nikolaos Matzakos and Spyridon Doukakis,2024
“Be a Lighting Programmer”: Supporting Children Collaborative Learning through Tangible Programming System,"Xinyuan Wang, Qian Xing, Qiao Jin and Danli Wang",2024
“They created segregation with the economy”: Using AI for a student-driven inquiry into redlining in the social studies classroom,"Amato Nocera, Victoria Newton and Shiyan Jiang",2024
A Bird Beak Data Buffet,"Alesia Mickle Moldavan, Bailey Nafziger and Katie Brkich",2024
"Investigating relationships of sentiments, emotions, and performance in professional development K-12 CS teachers","Yi Liu, Leen-Kiat Soh, Guy Trainin, Gwen Nugent and Wendy M. Smith",2024
"Play with Coding Toys in Early Childhood Education and Care: Teachers’ Pedagogical Strategies, Views and Impact on Children's Development. A Systematic Literature Review",Enrico Pollarolo and Sofia Papavlasopoulou and Francesca Granone and Elin Reikerås,2024
"The interplay of rewards and competition in digital game-based learning: Effects on intrinsic motivation, game performance and behaviors, and computational thinking",Ching-Huei Chen and Kun Huang,2024
Understanding U.S. secondary computer science teachers’ challenges and needs,Olgun Sadik and Anne Todd Ottenbreit-Leftwich,2024
"AI vs. human-generated content and accounts on Instagram: User preferences, evaluations, and ethical considerations",Jeongeun Park and Changhoon Oh and Ha Young Kim,2024
List of contributors,Mohmad Hussein Abdalla and Abdelaziz A. Abdelhamid and Laith Abualigah and Mahmood Ahmadi and Aram M. Ahmed and Adedotun T. Ajibare and Malik Naveed Akhter and Lateef A. Akinyemi and Ali Ala and Mohammed Azmi Al-Betar and Nabeel Salih Ali and Zaid Abdi Alkareem Alyasseri and Erfan Amini and Bahman Arasteh and K. Ashwini and Mehmet Enes Avcu and Mohammed A. Awadallah and Mahdi Azizi and Ziad Azzi and E. Balasubramanian and Mahla Basiri and Abdelbaki Benayad and Diptendu Bhattacharya and Amel Boustil and Seyed Mostafa Bozorgi and Malik Braik and Sanjoy Chakraborty and Amit Chhabra and Yashar Dadrasajirlou and Lamees Mohammad Dalbah and Leandro S.P. {da Silva} and Marwa M. Eid and Serdar Ekinci and Stephen O. Ekwe and Hossien B. Eldeeb and El-Sayed M. El-kenawy and Nava Eslami and Amir Faraji and Sepehr Faridmarandi and Mansoureh Shahabi Ghahfarokhi and Farhad Soleimanian Gharehchopogh and Mojtaba Ghasemi and Tripti Goel and Harun Gökçe and Shahzaib Farooq Hadi and Hozan K. Hamarashid and Saad Harous and Bryar A. Hassan and Abdelhameed Ibrahim and Gültekin Işık and Saadat Izadi and Davut Izci and Jafar Jafari-Asl and Norziana Jamil and Ravi Kumar Jatoth and Soleiman {Kadkhoda Mohammadi} and Hojat Karami and Okba Kazar and Muhammad Najeeb Khan and Mohammad Reza Khayyambashi and Mohamed Akram Khelili and Nima Khodadadi and Ouajdi Korbaa and Imene Latreche and Jaffer Majidpour and Parijata Majumdar and Sharif Naser Makhadmeh and Ghaith Manita and Majad Mansoor and Yassine Meraihi and Farid MiarNaeimi and Seyedali Mirjalili and Seyedeh Zahra Mirjalili and Seyed Mohammad Mirjalili and Sanjoy Mitra and Ali Mohammadzadeh and Naufel B. Mohammed and Diab Mokeddem and Ahmadreza Montazerolghaem and Syed Kumayl Raza Moosavi and R. Murugan and Z. Mustaffa and Mohammad H. Nadim-Shahraki and Mahdieh Nasiri and Anurup Naskar and Dallel Nasri and Hathiram Nenavath and Mehdi Neshat and Kaniaw A. Noori and Maha Nssibi and Sima Ohadi and Sunday O. Oladejo and D.N. Kiran Pandiri and Payel Pramanik and Rishav Pramanik and Shko M. Qader and Mahdi Rahbar and Chnoor Maheadeen Rahman and R.R. Rajalaxmi and D. Rajamani and Awf Abdulrahmam Ramadhan and Amar Ramdane-Cherif and Tarik A. Rashid and Salpa Reang and Souad Refas and C. Roopa and Apu Kumar Saha and Ashim Saha and İsmail Şahin and Saroj Kumar Sahoo and Taybeh Salehnia and Ram Sarkar and Nataliia Y. Sergiienko and Alaa Sheta and Milad Baghalzadeh Shishehgarkhaneh and Haval Sidqi and Amit Kumar Sinha and M. {Siva Kumar} and Sihem Slatnia and K. Sruthi and M.H. Sulaiman and Sylia Mekhmoukh Taleb and Noor Tayfor and R. Thangarajan and Satılmış Ürgün and Selma Yahia and Samaneh Yazdani and Halil Yiğit and Hassaan Bin Younis and Muhammad Hamza Zafar and Mohsen Zare and Farouq Zitouni,2024
