Title,Autor,Year
Computational approach in presentation a parametric method to construct hybrid girihs (hybrid Islamic geometric patterns),Ali Azizi Naserabad and Abdulhamid Ghanbaran,2024
Strengthening Computational Thinking within Upper Elementary Classrooms: A Strategy for Broadening Participation in Computer Science,"Sayler, Ben and Anderson, Ann and Caffee, Hannah and Carroll, Becky and Hammel, Koreen and Her Many Horses, Ian and Kertzman, Deann and Lange, Pamela and Myers, Rebecca and Reiner, Nicol and Uhre-Balk, Nicole and Webber, Kimberly",2024
"Full Issue PDF, Volume 95, Supplement 1",Sin Valor,2024
Developing Future Computational Thinking in Foundational CS Education: A Case Study From a Liberal Education University in India,"Kalluri, Balaji and Prasad, Prajish and Sharma, Prakrati and Chippa, Divyaansh",2024
Developing a conceptual framework for digital platform literacy,Seungyeon Ha and Seongcheol Kim,2024
Chapter 3 - Machine learning applications in cancer genomics,Omar El-Charif and Russell Schwartz and Ye Yuan and Yifeng Tao,2024
Engagement predicts computational thinking skills in unplugged activity: Analysis of gender differences,"Li, Qi and Jiang, Qiang and Liang, Jyh-Chong and Xiong, Weiyan and Zhao, Wei",2024
"Exploring Computational Thinking in the Context of Mathematics Learning in Secondary Schools: Dispositions, Engagement and Learning Performance","Looi, Chee-Kit and Chan, Shiau-Wei and Wu, Longkai and Huang, Wendy and Kim, Mi Song and Sun, Daner",2024
"Interplay of computational identity, learning experiences, programming self-efficacy, and computing aspirations for adolescents in urban China","Ye, Jiachu and Lai, Xiaoyan and Wong, Gary Ka Wai and He, Nantian",2024
A Method for Developing Process-Based Assessments for Computational Thinking Tasks,"Bhatt, Sohum and Verbert, Katrien and Noortgate, Wim Van Den",2024
The Influence of CodeCombat on Computational Thinking in Python Programming Learning at Primary School,"Choi, Wan Chong and Choi, Iek Chong",2024
Learning to program as empirical inquiry: using a conversation perspective to explore student programming processes,Kristina Litherland and Anders Kluge,2024
Exploring the effect of problem-solving laboratory on computational thinking skills in physics learning,"Zakwandi, Rizki and Istiyono, Edi and Maradona, Baiq Armita",2024
Effect of an Analogy-Based Approach of Artificial Intelligence Pedagogy in Upper Primary Schools,Yun Dai and Ziyan Lin and Ang Liu and Dan Dai and Wenlan Wang,2024
"Evolution of an Integrated, Elementary CSforAll Curriculum","Adrion, W. Richards and Pektaş, Emrah",2024
Hearing a circle: An exploratory study of accessible sonification for young children with blindness and low vision,Phia Damsma,2024
"The cultural capital you need to work with automated news: Not only “your beautiful piece of work”, but also “patterns that emerge”",Samuel Danzon-Chambaud and Alessio Cornia,2024
ImageLM: Interpretable image-based learner modelling for classifying learners’ computational thinking,"Hooshyar, Danial and Yang, Yeongwook",2024
The Rise of Hybrid Educators,Youchao Deng (邓友超),2024
Understanding 21st century skills needed in response to industry 4.0: Exploring scholarly insights using bibliometric analysis,"Saleem, Sumayya and Dhuey, Elizabeth and White, Linda and Perlman, Michal",2024
Using Epistemic Network Analysis to Explore Primary School Students’ Computational Thinking in Pair Programming Learning,"Su, Yu-Sheng and Wang, Shuwen and Liu, Xiaohong",2024
Utilization of Information Entropy in Training and Evaluation of Students' Abstraction Performance and Algorithm Efficiency in Programming,"Wu, Zengqing and Liu, Huizhong and Xiao, Chuan",2024
Data for Healthy Communities: A Public Interest Pilot Course Designed to Develop K-12 Data Literacy,"Nutwell, Emily and Badger, Kelsey and Kulp, Jessica T.",2024
Emergence and evolution of data literacy: Insights from a bibliometric study,Rosaura Fernández-Pascual and Maria Pinto and Francisco Javier García Marco,2024
"Gliders, Cats, and Crashes",Melissa Parks,2024
Equitable Professional Learning for K12 Computer Science Teachers,"White, Shana V. and Scott, Allison and Yadav, Aman and Levitt, Diane",2024
Developing a Cost-Effective Surgical Scheduling System Applying Lean Thinking and Toyota's Methods for Surgery-Related Big Data for Improved Data Use in Hospitals: User-Centered Design Approach,"Lin, Chien-Chung and Shen, Jian-Hong and Chen, Shu-Fang and Chen, Hung-Ming and Huang, Hung-Meng",2024
Integrating Computational Thinking and Data Science: The Case of Modding Classification Games,"Grizioti, Marianthi and Kynigos, Chronis",2024
"Block-based versus text-based programming: a comparison of learners’ programming behaviors, computational thinking skills and attitudes toward programming","Sun, Dan and Looi, Chee-Kit and Li, Yan and Zhu, Chengcong and Zhu, Caifeng and Cheng, Miaoting",2024
The effectiveness of using educational robots in enhancing engineering mathematics skills among students in basic school,"Al-Nawaiseh, Sabah Jamil and Tabieh, Ahmad A.S. and Maqableh, Waleed Fayiz and Altawalbeh, Manal and Ahmad, Fadi Bani",2024
Modeling a Problem-Solving Approach Through Computational Thinking for Teaching Programming,"Tareq, Zebel-Al and Raja Yusof, Raja Jamilah",2024
Inequalities in Computational Thinking Among Incoming Students in an STEM Chilean University,"Gonzalez-Pizarro, Felipe and Lopez, Claudia and Vasquez, Andrea and Castro, Carlos",2024
Predicting Low and High Student Performance in Programming Education Using PLS-SEM Algorithms,"Durak, Aykut and Bulut, Vahide",2024
Application of Computational Thinking for Teaching and Learning of Undergraduate Engineering Numerical Calculus,"Díaz, José Luis and Ontiveros, Yanko Ordoñez and González, Julián Roa",2024
COMPUTATIONAL THINKING AND EDUCATIONAL GOALS IN TWO COMPETITION PAPERS FROM THE THIRTY-SECOND CHERNORIZEC HRABAR TOURNAMENT,"Lazarov, Borislav and Vassileva, Albena",2024
Rain Gardens and Rain Gauges: Students Get Hands on With Data While Evaluating Green Infrastructure at Their School,"Lauren Brase, Robert Ford, Amy Parker, Heather Mayfield, Adam Lehmann, and Sarah Meadows",2024
Learning ICT with computational thinking approach to improve problem solving ability in junior high school students,"Salehudin, Mohamad and Azizah, Yunita Noor and Hamidy, Anwaril and Iswanto, Bambang and Rahman, Fatur",2024
Computational thinking and programming with Arduino in education: A systematic review for secondary education,"Marín-Marín, José-Antonio and García-Tudela, Pedro Antonio and Duo-Terrón, Pablo",2024
Cultivating creativity improves middle school students’ computational thinking skills,Rotem Israel-Fishelson and Arnon Hershkovitz,2024
Enhancing student experience in remote computer programming course practice: A case of the Java language,Harpreet Kaur and Kuljit Kaur and Kamaljit Kaur,2024
Ethnomathematical problems in the context of the ethnocultural content of mathematical education; [Етноматематичні проблеми в контексті етнокультурного змісту математичної освіти],"Shazhdekeyeva, Nurgul and Idrissov, Salamat and Barsay, Bahyt and Myrzasheva, Aigul and Akhmurzina, Toidyk",2024
A Qualitative Investigation of Leisure Engagement and Health Benefits Among North Korean Adolescent Refugees,Junhyoung Kim and Se-Hyuk Park and May Kim and Yu-Sik Kim and Jungsun Kim,2024
"Literacy, numeracy, and problem-solving skills of adults with disabilities in STEM fields",J Jacob Kirksey and Kristin Mansell and Teresa Lansford,2024
The Effect of Creating 3D Objects with Block Codes on Spatial and Computational Thinking Skills,"Küçük, Mehmet and Talan, Tarık and Demirbilek, Muhammet",2024
Situational judgment test measures administrator computational thinking with factor analysis,"Indrawati, Cicilia Dyah Sulistyaningrum and Permansah, Sigit and Ninghardjanti, Patni and Subarno, Anton and Winarno and Rusmana, Dede",2024
"Entrepreneurship education, digital literacy and computational thinking insights for business sustainability among housewives","Wardana, L.W. and Ahmad, A. and Hidayat, R. and Maula, F.I.",2024
Developing Design Principles for Computational Thinking Learning Environments: Pathways into Practice with Physical Computing,"Kastner-Hauler, Oliver and Standl, Bernhard and Sabitzer, Barbara and Lavicza, Zsolt",2024
Multiple Factors Drive the Development of Scientific Thinking in Urban Primary School Students of China: FsQCA Analysis Based on the Ecological Systems Theory,Lin Lin and Danhua Zhou and Xinyi Hu and Jingying Wang and Yu Wang,2024
Competing visions of artificial intelligence in education—A heuristic analysis on sociotechnical imaginaries and problematizations in policy guidelines,Cornelia Linderoth and Magnus Hultén and Linnéa Stenliden,2024
From Concept to Code: A Two-Day Workshop for Secondary Students on Computational Thinking and Programming,"Steinert, Felix and Kummer, Julia and Landman, Martina and Lehner, Lukas",2024
Growth mindset mediates the relationship between computational thinking and programming self-efficacy,"Wang, Chenyue and Lu, Chang and Chen, Fu and Liu, Xueliang and Zhao, Qin and Wang, Shuai",2024
Parallel Enrollments: Associations Between College Student Satisfaction and Performance,Alexander Karl Ferdinand Loder and Amani Colleen Brandweiner and Guilherme Maia de Oliveira Wood,2024
Use of Virtual Reality as an Educational Tool: A Comparison Between Engineering Students and Teachers,"Criollo-C, Santiago and Uzcategui, Jose Enrique Cerezo and Guerrero-Arias, Andrea and Anita Yanez, T. and Samala, Agariadne Dwinggo and Rawas, Soha and Lujan-Mora, Sergio",2024
Computational thinking and repetition patterns in early childhood education: Longitudinal analysis of representation and justification,"Acosta, Yeni and Alsina, Ángel and Pincheira, Nataly",2024
Enhancing Computational Thinking Skills Through Artificial Intelligence Education at a STEAM High School,"Huang, Xiaodong and Qiao, Chengche",2024
From Blocks to Text: Bridging Programming Misconceptions,Monika Mladenović and Žana Žanko and Goran Zaharija,2024
"Integrating Computational Thinking Into Scaffolding Learning: An Innovative Approach to Enhance Science, Technology, Engineering, and Mathematics Hands-On Learning","Lee, Hsin-Yu and Wu, Ting-Ting and Lin, Chia-Ju and Wang, Wei-Sheng and Huang, Yueh-Min",2024
Computational thinking practices as tools for creating high cognitive demand mathematics instruction,"Rich, Kathryn M. and Yadav, Aman and Fessler, Charles J.",2024
Mental Representations About Tangible Programming in Early Childhood Education,"Misirli, A. and Komis, V.",2024
Research and Design of Blended Learning of EDA Technology Course Based on CDIO,"Zhao, Chenguang and Fang, Qizhi and Sun, Yanpeng",2024
Unravelling the underlying mechanism of computational thinking: The mediating role of attitudinal beliefs between personality and learning performance,"Zhang, Shuhan and Wong, Gary K. W.",2024
Understanding U.S. secondary computer science teachers’ challenges and needs,Olgun Sadik and Anne Todd Ottenbreit-Leftwich,2024
"From Calculations to Reasoning: History, Trends and the Potential of Computational Ethnography and Computational Social Anthropology",Manolis Peponakis and Sarantos Kapidakis and Martin Doerr and Eirini Tountasaki,2024
Study on Mode of Cultivating Computational Thinking in Online Teaching of Information Technology:A Quasi-Experimental Study,"Yang, Hairu and Liang, Zhou and Ma, Mingyue and Zhang, Xiaoyu and Fu, Yan and Zhang, Yongmei",2024
The effect of cognitive flexibility on students’ spatial visualization abilities and computational thinking skills in a three-dimensional design and coding training,"Avcı, Ümmühan",2024
Concept Takes Command: A Proposal to Teach and Learn Architectural Graphics with Digital Tools,"Fernández-Álvarez, Ángel J. and López-Chao, Vicente",2024
Effectiveness of Robotic Technology in Vocational Education: A Meta-Analysis,"Sukardi and Setyawan, Herlin and Risfendra and Usmeldi and Yanto, Doni Tri Putra",2024
Moving beyond the rhetoric: integrating coding into the English curriculum in Australian primary schools,"Woo, Karen and Falloon, Garry",2024
"Topics, author profiles, and collaboration networks in the Journal of Research on Technology in Education: A bibliometric analysis of 20 years of research",Matthew L. Wilson,2024
Elementary Teachers Engaging with Learning Trajectories to Create Professional Learning Goals around Computer Science Integration,"Albert, Jennifer and Joswick, Candace and Joshi, Deepti and Jocius, Robin and Blanton, Melanie and Petrulis, Robert",2024
Using Generative AI to Support PK-12 Teaching and Learning: Developing Sample Lessons and More,"Ruiz, Pati and Rangel, Alessandra and Coenraad, Merijke",2024
Making Abstraction Concrete in the Elementary Classroom,"Hung, Eping E. and Vanderberg, Maggie and Krause, Gladys and Skuratowicz, Eva",2024
